Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard,LMID_Location,From,Average Area,Std Area,MainName,MainIndex,SubName,SubIndex,Name,SYNONYMS,SMILES,Mass,KEGG_ID,HMDB_ID,Chain
20722.0,1.0,LMST01031048,414.37228,414.37302,7.582,8.35,0.9695603121649488,218.811,217.2845307,1.0,563374.8594,61314.3526,365.32026,365.32026,365.32026,-1,0.2,0.25,0.2,0.0,77430.48,86668.7,80641.76,,0.6739120624329898,0.6939120624329898,0.6739120624329898,-1.0,0.681,-1,LMST01031048_14-15_0_0_ring,C,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,"27-nor-ergosta-5,22E-dien-3beta-ol",CC[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,False
23479.0,1.0,LMST01040131,442.40546,442.404318,8.606,8.13,1.0,226.4246,227.2757223,1.0,2806007.938,302159.6904,400.35737,400.35737,400.35737,400.35737,0.667,0.667,0.75,0.333,583118.4,653512.1,541277.4,619600.4,0.8668,0.8668,0.9,0.7332000000000001,0.842,-1,LMST01040131_2-27_0_0_chain,C,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,,,CCC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)=C(C)C,412.370515,,,True
23479.0,1.0,LMST01040136,442.40546,442.404318,8.606,8.08,1.0,226.4246,224.656202,0.969,2806007.938,302159.6904,400.35737,400.35737,400.35737,400.35737,0.667,0.667,0.75,0.333,583118.4,653512.1,541277.4,619600.4,0.8544,0.8544,0.8876,0.7208000000000001,0.829,-1,LMST01040136_2-27_0_0_chain,C,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Peposterol,,CCC(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)=C(C)C,412.370515,,,True
15801.0,1.0,LMST03020010,360.29083,360.289688,7.339,8.52,0.7698012630420092,191.911,192.1664828,1.0,596104.8359,170459.6659,"148.11207,206.19032",206.19032,148.11207,"148.11207,206.19032",0.333,0.143,0.143,0.222,87916.38,77241.63,132171.0,141888.2,0.6871602526084019,0.6111602526084019,0.6111602526084019,0.6427602526084019,0.638,-1,LMST03020010_9-10_0_0_chain,C,,,Secosteroids,ST03,Vitamin D3 and derivatives,ST0302,"22-hydroxy-23,24,25,26,27-pentanorvitamin D3","22-hydroxy-23,24,25,26,27-pentanorcholecalciferol",C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CO,330.25588,,,True
11160.0,1.0,LMST01010001,416.38803,416.388669,10.326,10.33,0.9862673360520724,216.9397,217.1,0.951,149475308.0,12726154.1256,"385.346469,367.335909","385.346469,367.335909","385.346469,367.335909","385.346469,367.335909",0.632,0.667,0.538,0.667,37758200.0,37116570.0,36670100.0,29293820.0,0.9686336680260362,0.9686336680260362,0.9686336680260362,0.9686336680260362,0.969,1,LMST01010001_14-15_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Cholesterol,Cholesterol; Cholest-5-en-3-ol; (3beta)-Cholest-5-en-3-ol; Cholesteryl alcohol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,C00187,HMDB0000067,False
10942.0,1.0,LMST01010016,414.37244,414.37302,8.472,8.41,0.8076731867459108,219.6192,219.9,0.915,966029.8594,638466.2545,"365.32026,383.33082",365.32026,-2.0,-1,0.333,0.25,0.0,0.0,259493.3,245797.0,,,0.8613365933729554,0.8613365933729554,0.0,0.0,0.861,1,LMST01010016_14-15_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Desmosterol,,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,C01802,HMDB0002719,False
14413.0,1.0,LMST01010017,456.41904,456.419967,9.004,9.12,0.6795830174454217,231.4679,231.9,0.876,3248667.5625,220128.3002,414.37302,414.37302,414.37302,414.37302,0.6,0.667,0.5,0.333,1121780.0,1047921.0,1041171.0,1280818.0,0.7777915087227109,0.7777915087227109,0.7777915087227109,0.7777915087227109,0.778,1,LMST01010017_1-3_0_0_chain,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Lanosterol,,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,426.386165,C01724,HMDB0001251,True
10941.0,1.0,LMST01010069,414.37244,414.37302,8.472,8.81,0.0276532614174616,212.7029,210.4,0.27,966029.8594,638466.2545,"365.32026,383.33082",-2,-2.0,"365.32026,383.33082",0.5,0.0,0.0,0.5,154384.7,,,128412.9,0.1488266307087308,0.0,0.0,0.1488266307087308,0.149,1,LMST01010069_12-13_0_0_ring,F,629097.9046333333,724583.1424329747,Sterols,ST01,Cholesterol and derivatives,ST0101,7-dehydrocholesterol,7-DHC,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,C01164,HMDB0000032,False
10941.0,1.0,LMST01010069,414.37244,414.37302,8.472,8.81,0.0276532614174616,212.7029,210.4,0.27,966029.8594,638466.2545,"365.32026,383.33082",-2,-2.0,"365.32026,383.33082",0.5,0.0,0.0,0.5,154384.7,,,128412.9,0.1488266307087308,0.0,0.0,0.1488266307087308,0.149,1,LMST01010069_14-15_0_0_ring,F,629097.9046333333,724583.1424329747,Sterols,ST01,Cholesterol and derivatives,ST0101,7-dehydrocholesterol,7-DHC,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,C01164,HMDB0000032,False
11154.0,1.0,LMST01010089,416.38803,416.388669,10.106,10.04,0.8398992423977043,218.2631,219.4,0.655,728434.875,29248.1239,367.335909,367.335909,367.335909,367.335909,0.667,0.5,0.2,0.5,57517.25,57763.9,53492.75,50092.38,0.7474496211988522,0.7474496211988522,0.7474496211988522,0.7474496211988522,0.747,1,LMST01010089_12-13_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Lathosterol,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,C01189,HMDB0001170,False
24608.0,1.0,LMST01020005,654.61664,654.618321,21.086,21.8,0.181192660550456,283.5497,285.6,0.521,877818.5469,144545.3267,"398.37811,367.33591","398.37811,367.33591","398.37811,367.33591","398.37811,367.33591",1.0,0.727,0.889,1.0,166130.5,172545.3,133857.4,122521.0,0.351096330275228,0.351096330275228,0.351096330275228,0.351096330275228,0.351,1,LMST01020005_23-24_0_0_ring,F,,,Sterols,ST01,Steryl esters,ST0102,16:0 Cholesterol ester,CE(16:0),CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,624.58453,C11251,HMDB0000885,False
25656.0,1.0,LMST01020008,678.61938,678.618321,20.439,21.21,0.0886094016095391,289.6674,291.4,0.604,3542739.7812,1564923.3497,"369.35156,226.18014,594.52443,310.27404","369.35156,226.18014,594.52443,310.27404","369.35156,594.52443,310.27404","369.35156,594.52443,310.27404",0.571,0.722,0.833,0.909,660411.6,639939.8,518164.5,722363.9,0.3463047008047695,0.3463047008047695,0.3463047008047695,0.3463047008047695,0.346,1,LMST01020008_5-6_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,18:2 Cholesterol ester,CE(18:2);  Cholesteryl linoleate,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,648.58453,C15441,HMDB00610,True
13316.0,1.0,LMST01040123,442.40564,442.404318,10.792,10.97,0.5960638168297123,224.0118,223.8,0.937,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7665319084148562,0.7665319084148562,0.7665319084148562,0.7665319084148562,0.767,1,LMST01040123_13-14_0_0_ring,F,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Stigmasterol,,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,412.370515,C05442,HMDB0000937,False
11162.0,1.0,LMST01010081,416.38803,416.388669,11.75,10.03,0.5131428678654537,219.8059,221.3208256,1.0,833501.75,84704.752,367.335909,"385.346469,367.335909","385.346469,367.335909",367.335909,0.667,0.5,0.75,0.333,173284.2,166437.8,154987.5,132269.2,0.7694285735730908,0.7026285735730908,0.8026285735730908,0.6358285735730907,0.728,-1,LMST01010081_14-15_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Epicholesterol,3alpha-Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,,,False
12402.0,1.0,LMST01010136,430.40393,430.404318,10.631,13.29,0.0662483278699593,221.0471,221.4504758,1.0,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624.0,4979481.0,4734552.0,3879227.0,0.7404496655739918,0.6800496655739919,0.6632496655739919,-1.0,0.695,-1,LMST01010136_13-14_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCCC(C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)CC1CC3,400.370515,,,False
12400.0,1.0,LMST01010138,430.40387,430.404318,8.78,8.32,1.0,224.5637,225.2639948,1.0,1646459.5312,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332000000000001,0.7332000000000001,0.7332000000000001,0.75,-1,LMST01010138_14-15_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,400.370515,,,False
13145.0,1.0,LMST01010149,440.38776,440.388669,8.51,6.89,0.5595426921806834,227.6976,222.7147885,0.298,730297.5625,23310.5393,398.34172,398.34172,398.34172,398.34172,0.333,1.0,1.0,0.5,120864.2,121299.2,110943.7,119033.5,-1.0,0.6311085384361367,0.6311085384361367,-1.0,0.631,-1,LMST01010149_1-3_0_0_chain,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,"4,4-dimethylcholesta-8,11,24-trienol","4,4-dimethylcholesta-8,11,24-trien-3beta-ol; FF-MAS; Follicular fluid meiosis-activating sterol",CC(C)=CCC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,410.354865,C11455,HMDB0001023,True
12187.0,1.0,LMST01010202,428.38739,428.388669,7.303,7.08,1.0,220.5655,221.8522029,1.0,386500.1016,29698.5364,386.34172,386.34172,386.34172,386.34172,0.429,0.6,0.6,0.25,79459.28,75375.3,71810.21,88649.9,0.7716000000000001,0.8400000000000001,0.8400000000000001,0.7000000000000001,0.788,-1,LMST01010202_1-3_0_0_chain,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,4alpha-methylzymosterol,"(3beta,4alpha,5alpha)-4-methylcholesta-8,24-dien-3-ol; 4alpha-Methylzymosterol",CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3,398.354865,C05103,HMDB0001217,True
13497.0,1.0,LMST01010207,444.418,444.419967,9.904,9.84,1.0,223.3231,225.2386127,0.94,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.776,0.776,0.776,-1.0,0.776,-1,LMST01010207_12-13_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,"4,4-dimethyl-5alpha-cholest-7-en-3beta-ol","4,4-Dimethyl-5alpha-cholest-7-en-3beta-ol; 4,4-dimethyl-5alpha-cholest-7-en-3beta-ol",CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,414.386165,C04530,,False
10714.0,0.5,LMST01010254,412.35849,412.35737,8.484,9.97,0.6260544994276065,215.314,217.1849248,0.935,89009.5117,12361.9267,363.30461,-1.0,-1,381.31517,1.0,0.0,0.0,1.0,25354.34,,,18987.66,0.8992108998855215,-1.0,-1.0,0.8992108998855215,0.899,-1,LMST01010254_11-12_0_0_ring,F,48571.14613333333,60773.62278083794,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CCC2=C3C=CC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,382.323565,,,False
10714.0,0.5,LMST01010254,412.35849,412.35737,8.484,8.18,1.0,215.314,216.1320976,1.0,89009.5117,12361.9267,363.30461,-1.0,-1,381.31517,1.0,0.0,0.0,1.0,25354.34,,,18987.66,1.0,-1.0,-1.0,1.0,1.0,-1,LMST01010254_13-14_0_0_ring,F,48571.14613333333,60773.62278083794,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CCC2=C3C=CC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,382.323565,,,False
13305.0,1.0,LMST01010304,442.40549,442.404318,8.583,8.46,1.0,227.8856,229.013081,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.6572,0.6888000000000001,0.7000000000000001,0.6268,0.668,-1,LMST01010304_16-17_0_0_ring,F,4526389.891066666,3837035.0214895043,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24E)-24,26-dimethyldesmosterol",,CC/C(C)=C(\C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,False
13298.0,1.0,LMST01010304,442.40231,442.404318,9.005,8.6,1.0,227.8126,227.3668077,1.0,787858.7812,91181.1565,386.34172,386.34172,386.34172,386.34172,0.5,0.5,1.0,1.0,400809.8,388476.4,376701.7,384036.9,0.8,0.8,1.0,1.0,0.9,-1,LMST01010304_2-4_0_0_chain,F,4526389.891066666,3837035.0214895043,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24E)-24,26-dimethyldesmosterol",,CC/C(C)=C(\C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,True
13305.0,1.0,LMST01010305,442.40549,442.404318,8.583,8.34,1.0,227.8856,229.013081,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.6572,0.6888000000000001,0.7000000000000001,0.6268,0.668,-1,LMST01010305_16-17_0_0_ring,F,4526389.891066666,3837035.0214895043,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24Z)-24,26-dimethyldesmosterol",,CC/C(C)=C(/C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,False
13298.0,1.0,LMST01010305,442.40231,442.404318,9.005,8.6,1.0,227.8126,227.3668077,1.0,787858.7812,91181.1565,386.34172,386.34172,386.34172,386.34172,0.5,0.5,1.0,1.0,400809.8,388476.4,376701.7,384036.9,0.8,0.8,1.0,1.0,0.9,-1,LMST01010305_2-4_0_0_chain,F,4526389.891066666,3837035.0214895043,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24Z)-24,26-dimethyldesmosterol",,CC/C(C)=C(/C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,True
13497.0,1.0,LMST01010306,444.418,444.419967,9.904,9.94,1.0,223.3231,225.2769883,0.932,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.7728,0.7728,0.7728,-1.0,0.773,-1,LMST01010306_16-17_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Echissaposterol,,CC(C)CCC(C)C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,414.386165,,,False
12402.0,1.0,LMST01010330,430.40393,430.404318,10.631,12.76,0.3176010278880917,221.0471,221.1968312,1.0,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624.0,4979481.0,4734552.0,3879227.0,0.7907202055776184,0.7303202055776183,0.7135202055776184,0.6351202055776184,0.717,-1,LMST01010330_24-25_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,400.370515,,,False
13497.0,1.0,LMST01010331,444.418,444.419967,9.904,9.69,1.0,223.3231,224.5578767,1.0,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.8,0.8,0.8,-1.0,0.8,-1,LMST01010331_25-26_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,414.386165,,,False
10930.0,1.0,LMST01010350,414.37231,414.37302,7.54,8.46,0.8957315804727877,219.7662,218.1944338,1.0,7724790.875,904929.8959,365.32026,365.32026,"365.32026,383.33082","365.32026,383.33082",0.143,0.222,1.0,0.222,1831390.0,1744554.0,1495103.0,2072532.0,0.6363463160945576,0.6679463160945576,0.9791463160945576,0.6679463160945576,0.738,-1,LMST01010350_14-15_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,"5, 20(22)-cholestadienol","5, 20(22)-cholestadien-3beta-ol",C/C(=C\CCC(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,384.339215,,,False
12189.0,1.0,LMST01010400,428.38739,428.388669,8.421,8.1,1.0,224.3031,223.6652127,1.0,2878939.875,344957.7099,379.335909,-1,379.335909,-1,0.125,0.0,0.111,0.0,604974.3,,551462.5,,0.65,-1.0,0.6444000000000001,-1.0,0.647,-1,LMST01010400_2-3_0_0_ring,F,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Micaceol,4-methylidene-cholesterol,C=C1C2=CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@@H]4[C@H](C)CCCC(C)C)[C@@]2(C)CC[C@@H]1O,398.354865,,,False
25766.0,1.0,LMST01020003,680.63153,680.63397,19.776,20.51,0.9839990588366632,288.8786,285.8466307,0.842,2216869.9688,228485.6038,"554.49313,369.35156,312.28969,186.14884,156.17467","312.28969,369.35156,554.49313,156.17467","312.28969,369.35156,554.49313,156.17467","554.49313,369.35156,312.28969,186.14884,156.17467",0.583,0.667,0.455,0.6,337721.6,321905.5,251857.4,340535.7,0.7667998117673327,0.8003998117673327,0.7155998117673327,0.7735998117673326,0.764,-1,LMST01020003_8-9_0_0_chain,F,,,Sterols,ST01,Steryl esters,ST0102,18:1 Cholesterol ester,CE(18:1),CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,650.60018,C14641,HMDB00918,True
25900.0,1.0,LMST01020007,682.65094,682.649619,23.017,21.02,0.3840909056644986,287.8791,291.5336483,0.753,526413.2031,120130.7141,"398.37811,367.33591","398.37811,367.33591","651.60742,398.37811,367.33591","651.60742,398.37811",0.714,1.0,0.667,0.625,115074.2,120863.6,90537.28,84237.06,0.6636181811328998,0.7780181811328998,0.6448181811328998,0.6280181811328998,0.679,-1,LMST01020007_25-26_0_0_ring,F,,,Sterols,ST01,Steryl esters,ST0102,18:0 Cholesterol ester,CE(18:0),CCCCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,652.61583,,HMDB0062461,False
25540.0,0.75,LMST01020009,676.60193,676.602672,19.695,21.17,0.6330374322525449,290.035,289.9326232,1.0,78912.8687,50027.2981,-1,369.35156,"369.35156,308.25839",-1,0.0,0.333,1.0,0.0,,12963.5,6489.382,,-1.0,0.659807486450509,0.926607486450509,-1.0,0.793,-1,LMST01020009_5-6_0_0_chain,F,50606.825600000004,58368.40971720684,Sterols,ST01,Steryl esters,ST0102,18:3 Cholesterol ester,CE(18:3),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,646.56888,,HMDB10370,True
25540.0,0.75,LMST01020009,676.60193,676.602672,19.695,21.17,0.6298717579096168,290.035,287.8412265,0.98,78912.8687,50027.2981,-1,"369.35156,554.49313","369.35156,308.25839",554.49313,0.0,0.333,1.0,0.333,,12963.5,6489.382,6854.856,-1.0,0.6511743515819234,0.9179743515819234,0.6511743515819234,0.74,-1,LMST01020009_8-9_0_0_chain,F,50606.825600000004,58368.40971720684,Sterols,ST01,Steryl esters,ST0102,18:3 Cholesterol ester,CE(18:3),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,646.56888,,HMDB10370,True
26858.0,1.0,LMST01020013,704.63116,704.63397,21.209,21.47,1.0,296.4548,293.0096393,0.789,157971.4902,94767.7124,"369.35156,620.54008",-1,"336.28969,369.35156",-1,0.667,0.0,0.667,0.0,45792.23,,40658.76,,0.7824000000000001,-1.0,0.7824000000000001,-1.0,0.782,-1,LMST01020013_5-6_0_0_chain,F,113063.39753333334,111088.48224119205,Sterols,ST01,Steryl esters,ST0102,20:3 Cholesterol ester,CE(20:3),CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,674.60018,,HMDB06736,True
26858.0,1.0,LMST01020013,704.63116,704.63397,21.209,21.52,1.0,296.4548,295.9427231,1.0,157971.4902,94767.7124,369.35156,-1,"336.28969,369.35156",-1,0.333,0.0,0.667,0.0,45792.23,,40658.76,,0.7332000000000001,-1.0,0.8668,-1.0,0.8,-1,LMST01020013_8-9_0_0_chain,F,113063.39753333334,111088.48224119205,Sterols,ST01,Steryl esters,ST0102,20:3 Cholesterol ester,CE(20:3),CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,674.60018,,HMDB06736,True
26779.0,1.0,LMST01020014,702.61737,702.618321,20.337,21.91,0.5825740158730166,294.8632,297.8690999,0.866,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.7629148031746034,0.7429148031746033,0.7629148031746034,0.7901148031746034,0.765,-1,LMST01020014_14-15_0_0_chain,F,808946.9090999999,728203.2112214171,Sterols,ST01,Steryl esters,ST0102,20:4 Cholesterol ester,CE(20:4),CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,672.58453,,HMDB06726,True
26779.0,1.0,LMST01020014,702.61737,702.618321,20.337,21.87,0.6030760158730157,294.8632,297.1982318,0.97,803834.5859,251377.7323,"369.35156,618.52443,334.27404","369.35156,250.18014,334.27404","369.35156,250.18014,334.27404,618.52443","369.35156,618.52443,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.8086152031746032,0.7886152031746032,0.8086152031746032,0.8358152031746031,0.81,-1,LMST01020014_5-6_0_0_chain,F,808946.9090999999,728203.2112214171,Sterols,ST01,Steryl esters,ST0102,20:4 Cholesterol ester,CE(20:4),CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,672.58453,,HMDB06726,True
26779.0,1.0,LMST01020014,702.61737,702.618321,20.337,21.88,0.6009058809523804,294.8632,297.1548339,0.976,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.8105811761904762,0.7905811761904761,0.8105811761904762,0.8377811761904761,0.812,-1,LMST01020014_8-9_0_0_chain,F,808946.9090999999,728203.2112214171,Sterols,ST01,Steryl esters,ST0102,20:4 Cholesterol ester,CE(20:4),CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,672.58453,,HMDB06726,True
